coin,timeframe,period,bars,st1_period,st1_mult,st2_period,st2_mult,settings,sl,rr,risk,sl_pct,rr_val,strategy,starting_capital,ending_capital,total_net_profit,return_pct,max_drawdown_inr,max_drawdown_pct,max_profit,max_loss,avg_win,avg_loss,largest_win,largest_loss,win_rate,loss_rate,profit_factor,expectancy,num_trades,winning_trades,losing_trades,breakeven_trades,max_win_streak,max_loss_streak,avg_win_streak,avg_loss_streak,recovery_factor,sharpe,sortino,calmar,exposure_pct,avg_duration_hours,max_duration_hours,min_duration_hours,gross_profit,gross_loss,target,File,oc,ot
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,10,2.0,7,4.0,"ST1(10,2.0)+ST2(7,4.0)",1.5%,1:3,1%,1.5,3.0,"ST1(10,2.0)+ST2(7,4.0)",10000,11222.7,1222.7,12.23,983.0,9.83,268.182,-92.35,148.99,-92.35,223.485,-92.35,45.21,54.79,1.33,16.75,73,33,40,0,2,2,1.5,1.5,0,0,0,0,52.46,1.5,5,0.5,4916.67,3694.0,4.5%,"SOL_INR_30m_ST1(10,2.0)+ST2(7,4.0)_SL1.5pct_1-3",2,2
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,2.0,14,2.0,"ST1(12,2.0)+ST2(14,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(12,2.0)+ST2(14,2.0)",10000,11220.92,1220.92,12.21,876.0,8.76,241.2,-95.36,134.0,-95.36,201.0,-95.36,48.15,51.85,1.3,15.07,81,39,42,0,2,2,1.5,1.5,0,0,0,0,62.1,1.5,5,0.5,5226.0,4005.12,4.5%,"SOL_INR_30m_ST1(12,2.0)+ST2(14,2.0)_SL1.5pct_1-3",2,2
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,14,2.0,12,2.0,"ST1(14,2.0)+ST2(12,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(14,2.0)+ST2(12,2.0)",10000,11220.92,1220.92,12.21,876.0,8.76,241.2,-95.36,134.0,-95.36,201.0,-95.36,48.15,51.85,1.3,15.07,81,39,42,0,2,2,1.5,1.5,0,0,0,0,62.1,1.5,5,0.5,5226.0,4005.12,4.5%,"SOL_INR_30m_ST1(14,2.0)+ST2(12,2.0)_SL1.5pct_1-3",2,2
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,7,3.0,14,3.0,"ST1(7,3.0)+ST2(14,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(7,3.0)+ST2(14,3.0)",10000,11217.98,1217.98,12.18,661.0,6.61,252.558,-94.54,140.31,-94.54,210.465,-94.54,46.43,53.57,1.29,14.5,84,39,45,0,2,2,1.5,1.5,0,0,0,0,59.0,1.5,5,0.5,5472.09,4254.3,4.5%,"SOL_INR_30m_ST1(7,3.0)+ST2(14,3.0)_SL1.5pct_1-3",2,2
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,14,3.0,7,3.0,"ST1(14,3.0)+ST2(7,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(14,3.0)+ST2(7,3.0)",10000,11217.98,1217.98,12.18,661.0,6.61,252.558,-94.54,140.31,-94.54,210.465,-94.54,46.43,53.57,1.29,14.5,84,39,45,0,2,2,1.5,1.5,0,0,0,0,59.0,1.5,5,0.5,5472.09,4254.3,4.5%,"SOL_INR_30m_ST1(14,3.0)+ST2(7,3.0)_SL1.5pct_1-3",2,2
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,14,4.0,10,2.0,"ST1(14,4.0)+ST2(10,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(14,4.0)+ST2(10,2.0)",10000,11211.8,1211.8,12.12,676.0,6.76,288.144,-91.48,160.08,-91.48,240.12,-91.48,43.06,56.94,1.32,16.83,72,31,41,0,2,2,1.5,1.5,0,0,0,0,51.1,1.5,5,0.5,4962.4800000000005,3750.68,4.5%,"SOL_INR_30m_ST1(14,4.0)+ST2(10,2.0)_SL1.5pct_1-3",2,2
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,10,2.0,14,4.0,"ST1(10,2.0)+ST2(14,4.0)",1.5%,1:3,1%,1.5,3.0,"ST1(10,2.0)+ST2(14,4.0)",10000,11211.8,1211.8,12.12,676.0,6.76,288.144,-91.48,160.08,-91.48,240.12,-91.48,43.06,56.94,1.32,16.83,72,31,41,0,2,2,1.5,1.5,0,0,0,0,51.1,1.5,5,0.5,4962.4800000000005,3750.68,4.5%,"SOL_INR_30m_ST1(10,2.0)+ST2(14,4.0)_SL1.5pct_1-3",2,2
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,14,2.0,12,4.0,"ST1(14,2.0)+ST2(12,4.0)",1.5%,1:3,1%,1.5,3.0,"ST1(14,2.0)+ST2(12,4.0)",10000,11208.13,1208.13,12.08,649.0,6.49,266.04,-92.67,147.8,-92.67,221.7,-92.67,45.71,54.29,1.34,17.26,70,32,38,0,2,2,1.5,1.5,0,0,0,0,50.3,1.5,5,0.5,4729.6,3521.46,4.5%,"SOL_INR_30m_ST1(14,2.0)+ST2(12,4.0)_SL1.5pct_1-3",2,2
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,4.0,14,2.0,"ST1(12,4.0)+ST2(14,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(12,4.0)+ST2(14,2.0)",10000,11208.13,1208.13,12.08,649.0,6.49,266.04,-92.67,147.8,-92.67,221.7,-92.67,45.71,54.29,1.34,17.26,70,32,38,0,2,2,1.5,1.5,0,0,0,0,50.3,1.5,5,0.5,4729.6,3521.46,4.5%,"SOL_INR_30m_ST1(12,4.0)+ST2(14,2.0)_SL1.5pct_1-3",2,2
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,7,4.0,12,2.0,"ST1(7,4.0)+ST2(12,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(7,4.0)+ST2(12,2.0)",10000,11182.08,1182.08,11.82,972.0,9.72,263.16,-93.4,146.2,-93.4,219.3,-93.4,45.83,54.17,1.32,16.42,72,33,39,0,2,2,1.5,1.5,0,0,0,0,51.1,1.5,5,0.5,4824.599999999999,3642.6,4.5%,"SOL_INR_30m_ST1(7,4.0)+ST2(12,2.0)_SL1.5pct_1-3",2,2
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,2.0,7,4.0,"ST1(12,2.0)+ST2(7,4.0)",1.5%,1:3,1%,1.5,3.0,"ST1(12,2.0)+ST2(7,4.0)",10000,11182.08,1182.08,11.82,972.0,9.72,263.16,-93.4,146.2,-93.4,219.3,-93.4,45.83,54.17,1.32,16.42,72,33,39,0,2,2,1.5,1.5,0,0,0,0,51.1,1.5,5,0.5,4824.599999999999,3642.6,4.5%,"SOL_INR_30m_ST1(12,2.0)+ST2(7,4.0)_SL1.5pct_1-3",2,2
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,14,2.0,14,3.5,"ST1(14,2.0)+ST2(14,3.5)",1.5%,1:3,1%,1.5,3.0,"ST1(14,2.0)+ST2(14,3.5)",10000,11165.37,1165.37,11.65,615.0,6.15,254.934,-88.6,141.63,-88.6,212.445,-88.6,45.71,54.29,1.35,16.65,70,32,38,0,2,2,1.5,1.5,0,0,0,0,52.32,1.5,5,0.5,4532.16,3366.8,4.5%,"SOL_INR_30m_ST1(14,2.0)+ST2(14,3.5)_SL1.5pct_1-3",2,2
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,14,3.5,14,2.0,"ST1(14,3.5)+ST2(14,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(14,3.5)+ST2(14,2.0)",10000,11165.37,1165.37,11.65,615.0,6.15,254.934,-88.6,141.63,-88.6,212.445,-88.6,45.71,54.29,1.35,16.65,70,32,38,0,2,2,1.5,1.5,0,0,0,0,52.32,1.5,5,0.5,4532.16,3366.8,4.5%,"SOL_INR_30m_ST1(14,3.5)+ST2(14,2.0)_SL1.5pct_1-3",2,2
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,10,3.0,14,3.0,"ST1(10,3.0)+ST2(14,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(10,3.0)+ST2(14,3.0)",10000,11162.3,1162.3,11.62,661.0,6.61,251.478,-93.18,139.71,-93.18,209.565,-93.18,45.88,54.12,1.27,13.67,85,39,46,0,2,2,1.5,1.5,0,0,0,0,60.43,1.5,5,0.5,5448.6900000000005,4286.280000000001,4.5%,"SOL_INR_30m_ST1(10,3.0)+ST2(14,3.0)_SL1.5pct_1-3",2,2
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,14,3.0,10,3.0,"ST1(14,3.0)+ST2(10,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(14,3.0)+ST2(10,3.0)",10000,11162.3,1162.3,11.62,661.0,6.61,251.478,-93.18,139.71,-93.18,209.565,-93.18,45.88,54.12,1.27,13.67,85,39,46,0,2,2,1.5,1.5,0,0,0,0,60.43,1.5,5,0.5,5448.6900000000005,4286.280000000001,4.5%,"SOL_INR_30m_ST1(14,3.0)+ST2(10,3.0)_SL1.5pct_1-3",2,2
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,14,2.0,7,4.0,"ST1(14,2.0)+ST2(7,4.0)",1.5%,1:3,1%,1.5,3.0,"ST1(14,2.0)+ST2(7,4.0)",10000,11149.73,1149.73,11.5,738.0,7.38,268.092,-91.25,148.94,-91.25,223.41,-91.25,44.93,55.07,1.33,16.66,69,31,38,0,2,2,1.5,1.5,0,0,0,0,52.35,1.5,5,0.5,4617.14,3467.5,4.5%,"SOL_INR_30m_ST1(14,2.0)+ST2(7,4.0)_SL1.5pct_1-3",2,2
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,7,4.0,14,2.0,"ST1(7,4.0)+ST2(14,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(7,4.0)+ST2(14,2.0)",10000,11149.73,1149.73,11.5,738.0,7.38,268.092,-91.25,148.94,-91.25,223.41,-91.25,44.93,55.07,1.33,16.66,69,31,38,0,2,2,1.5,1.5,0,0,0,0,52.35,1.5,5,0.5,4617.14,3467.5,4.5%,"SOL_INR_30m_ST1(7,4.0)+ST2(14,2.0)_SL1.5pct_1-3",2,2
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,10,3.5,10,2.0,"ST1(10,3.5)+ST2(10,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(10,3.5)+ST2(10,2.0)",10000,11139.06,1139.06,11.39,721.0,7.21,265.626,-91.0,147.57,-91.0,221.355,-91.0,44.59,55.41,1.31,15.39,74,33,41,0,2,2,1.5,1.5,0,0,0,0,53.26,1.5,5,0.5,4869.81,3731.0,4.5%,"SOL_INR_30m_ST1(10,3.5)+ST2(10,2.0)_SL1.5pct_1-3",2,2
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,10,2.0,10,3.5,"ST1(10,2.0)+ST2(10,3.5)",1.5%,1:3,1%,1.5,3.0,"ST1(10,2.0)+ST2(10,3.5)",10000,11139.06,1139.06,11.39,721.0,7.21,265.626,-91.0,147.57,-91.0,221.355,-91.0,44.59,55.41,1.31,15.39,74,33,41,0,2,2,1.5,1.5,0,0,0,0,53.26,1.5,5,0.5,4869.81,3731.0,4.5%,"SOL_INR_30m_ST1(10,2.0)+ST2(10,3.5)_SL1.5pct_1-3",2,2
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,2.0,12,3.0,"ST1(12,2.0)+ST2(12,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(12,2.0)+ST2(12,3.0)",10000,11132.02,1132.02,11.32,863.0,8.63,248.922,-92.67,138.29,-92.67,207.435,-92.67,46.25,53.75,1.28,14.15,80,37,43,0,2,2,1.5,1.5,0,0,0,0,56.53,1.5,5,0.5,5116.73,3984.81,4.5%,"SOL_INR_30m_ST1(12,2.0)+ST2(12,3.0)_SL1.5pct_1-3",2,2
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,3.0,12,2.0,"ST1(12,3.0)+ST2(12,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(12,3.0)+ST2(12,2.0)",10000,11132.02,1132.02,11.32,863.0,8.63,248.922,-92.67,138.29,-92.67,207.435,-92.67,46.25,53.75,1.28,14.15,80,37,43,0,2,2,1.5,1.5,0,0,0,0,56.53,1.5,5,0.5,5116.73,3984.81,4.5%,"SOL_INR_30m_ST1(12,3.0)+ST2(12,2.0)_SL1.5pct_1-3",2,2
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,3.5,14,3.0,"ST1(12,3.5)+ST2(14,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(12,3.5)+ST2(14,3.0)",10000,11130.03,1130.03,11.3,527.0,5.27,249.516,-95.21,138.62,-95.21,207.93,-95.21,46.84,53.16,1.28,14.3,79,37,42,0,2,2,1.5,1.5,0,0,0,0,54.68,1.5,5,0.5,5128.9400000000005,3998.82,4.5%,"SOL_INR_30m_ST1(12,3.5)+ST2(14,3.0)_SL1.5pct_1-3",2,2
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,14,3.0,12,3.5,"ST1(14,3.0)+ST2(12,3.5)",1.5%,1:3,1%,1.5,3.0,"ST1(14,3.0)+ST2(12,3.5)",10000,11130.03,1130.03,11.3,527.0,5.27,249.516,-95.21,138.62,-95.21,207.93,-95.21,46.84,53.16,1.28,14.3,79,37,42,0,2,2,1.5,1.5,0,0,0,0,54.68,1.5,5,0.5,5128.9400000000005,3998.82,4.5%,"SOL_INR_30m_ST1(14,3.0)+ST2(12,3.5)_SL1.5pct_1-3",2,2
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,7,2.0,14,2.0,"ST1(7,2.0)+ST2(14,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(7,2.0)+ST2(14,2.0)",10000,11124.48,1124.48,11.24,802.0,8.02,249.102,-91.85,138.39,-91.85,207.585,-91.85,46.15,53.85,1.29,14.42,78,36,42,0,2,2,1.5,1.5,0,0,0,0,59.6,1.5,5,0.5,4982.039999999999,3857.7,4.5%,"SOL_INR_30m_ST1(7,2.0)+ST2(14,2.0)_SL1.5pct_1-3",2,2
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,14,2.0,7,2.0,"ST1(14,2.0)+ST2(7,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(14,2.0)+ST2(7,2.0)",10000,11124.48,1124.48,11.24,802.0,8.02,249.102,-91.85,138.39,-91.85,207.585,-91.85,46.15,53.85,1.29,14.42,78,36,42,0,2,2,1.5,1.5,0,0,0,0,59.6,1.5,5,0.5,4982.039999999999,3857.7,4.5%,"SOL_INR_30m_ST1(14,2.0)+ST2(7,2.0)_SL1.5pct_1-3",2,2
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,2.0,7,2.0,"ST1(12,2.0)+ST2(7,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(12,2.0)+ST2(7,2.0)",10000,11107.38,1107.38,11.07,973.0,9.73,251.712,-90.37,139.84,-90.37,209.76,-90.37,45.12,54.88,1.27,13.5,82,37,45,0,2,2,1.5,1.5,0,0,0,0,59.94,1.5,5,0.5,5174.08,4066.65,4.5%,"SOL_INR_30m_ST1(12,2.0)+ST2(7,2.0)_SL1.5pct_1-3",2,2
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,7,2.0,12,2.0,"ST1(7,2.0)+ST2(12,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(7,2.0)+ST2(12,2.0)",10000,11107.38,1107.38,11.07,973.0,9.73,251.712,-90.37,139.84,-90.37,209.76,-90.37,45.12,54.88,1.27,13.5,82,37,45,0,2,2,1.5,1.5,0,0,0,0,59.94,1.5,5,0.5,5174.08,4066.65,4.5%,"SOL_INR_30m_ST1(7,2.0)+ST2(12,2.0)_SL1.5pct_1-3",2,2
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,10,3.5,12,2.0,"ST1(10,3.5)+ST2(12,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(10,3.5)+ST2(12,2.0)",10000,11084.56,1084.56,10.85,722.0,7.22,260.244,-89.92,144.58,-89.92,216.87,-89.92,44.59,55.41,1.29,14.66,74,33,41,0,2,2,1.5,1.5,0,0,0,0,52.14,1.5,5,0.5,4771.14,3686.72,4.5%,"SOL_INR_30m_ST1(10,3.5)+ST2(12,2.0)_SL1.5pct_1-3",2,2
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,2.0,10,3.5,"ST1(12,2.0)+ST2(10,3.5)",1.5%,1:3,1%,1.5,3.0,"ST1(12,2.0)+ST2(10,3.5)",10000,11084.56,1084.56,10.85,722.0,7.22,260.244,-89.92,144.58,-89.92,216.87,-89.92,44.59,55.41,1.29,14.66,74,33,41,0,2,2,1.5,1.5,0,0,0,0,52.14,1.5,5,0.5,4771.14,3686.72,4.5%,"SOL_INR_30m_ST1(12,2.0)+ST2(10,3.5)_SL1.5pct_1-3",2,2
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,2.0,14,4.0,"ST1(12,2.0)+ST2(14,4.0)",1.5%,1:3,1%,1.5,3.0,"ST1(12,2.0)+ST2(14,4.0)",10000,11047.79,1047.79,10.48,768.0,7.68,270.93600000000004,-91.92,150.52,-91.92,225.78000000000003,-91.92,43.84,56.16,1.28,14.35,73,32,41,0,2,2,1.5,1.5,0,0,0,0,50.3,1.5,5,0.5,4816.64,3768.72,4.5%,"SOL_INR_30m_ST1(12,2.0)+ST2(14,4.0)_SL1.5pct_1-3",2,2
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,14,4.0,12,2.0,"ST1(14,4.0)+ST2(12,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(14,4.0)+ST2(12,2.0)",10000,11047.79,1047.79,10.48,768.0,7.68,270.93600000000004,-91.92,150.52,-91.92,225.78000000000003,-91.92,43.84,56.16,1.28,14.35,73,32,41,0,2,2,1.5,1.5,0,0,0,0,50.3,1.5,5,0.5,4816.64,3768.72,4.5%,"SOL_INR_30m_ST1(14,4.0)+ST2(12,2.0)_SL1.5pct_1-3",2,2
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,7,3.5,14,2.0,"ST1(7,3.5)+ST2(14,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(7,3.5)+ST2(14,2.0)",10000,11017.22,1017.22,10.17,634.0,6.34,268.74,-92.59,149.3,-92.59,223.95,-92.59,44.29,55.71,1.28,14.53,70,31,39,0,2,2,1.5,1.5,0,0,0,0,53.05,1.5,5,0.5,4628.3,3611.01,4.5%,"SOL_INR_30m_ST1(7,3.5)+ST2(14,2.0)_SL1.5pct_1-3",2,2
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,14,2.0,7,3.5,"ST1(14,2.0)+ST2(7,3.5)",1.5%,1:3,1%,1.5,3.0,"ST1(14,2.0)+ST2(7,3.5)",10000,11017.22,1017.22,10.17,634.0,6.34,268.74,-92.59,149.3,-92.59,223.95,-92.59,44.29,55.71,1.28,14.53,70,31,39,0,2,2,1.5,1.5,0,0,0,0,53.05,1.5,5,0.5,4628.3,3611.01,4.5%,"SOL_INR_30m_ST1(14,2.0)+ST2(7,3.5)_SL1.5pct_1-3",2,2
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,4.0,14,3.5,"ST1(12,4.0)+ST2(14,3.5)",1.5%,1:3,1%,1.5,3.0,"ST1(12,4.0)+ST2(14,3.5)",10000,11017.02,1017.02,10.17,170.0,1.7,257.83200000000005,-103.84,143.24,-103.84,214.86,-103.84,71.43,28.569999999999997,3.45,72.65,14,10,4,0,2,2,1.5,1.5,0,0,0,0,88.79,1.5,5,0.5,1432.4,415.36,4.5%,"SOL_INR_5m_ST1(12,4.0)+ST2(14,3.5)_SL1.5pct_1-3",2,0
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,3.5,12,4.0,"ST1(14,3.5)+ST2(12,4.0)",1.5%,1:3,1%,1.5,3.0,"ST1(14,3.5)+ST2(12,4.0)",10000,11017.02,1017.02,10.17,170.0,1.7,257.83200000000005,-103.84,143.24,-103.84,214.86,-103.84,71.43,28.569999999999997,3.45,72.65,14,10,4,0,2,2,1.5,1.5,0,0,0,0,88.79,1.5,5,0.5,1432.4,415.36,4.5%,"SOL_INR_5m_ST1(14,3.5)+ST2(12,4.0)_SL1.5pct_1-3",2,0
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,4.0,12,3.5,"ST1(12,4.0)+ST2(12,3.5)",1.5%,1:3,1%,1.5,3.0,"ST1(12,4.0)+ST2(12,3.5)",10000,11017.02,1017.02,10.17,170.0,1.7,257.83200000000005,-103.84,143.24,-103.84,214.86,-103.84,71.43,28.569999999999997,3.45,72.65,14,10,4,0,2,2,1.5,1.5,0,0,0,0,88.79,1.5,5,0.5,1432.4,415.36,4.5%,"SOL_INR_5m_ST1(12,4.0)+ST2(12,3.5)_SL1.5pct_1-3",2,0
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,4.0,10,3.5,"ST1(12,4.0)+ST2(10,3.5)",1.5%,1:3,1%,1.5,3.0,"ST1(12,4.0)+ST2(10,3.5)",10000,11017.02,1017.02,10.17,170.0,1.7,257.83200000000005,-103.84,143.24,-103.84,214.86,-103.84,71.43,28.569999999999997,3.45,72.65,14,10,4,0,2,2,1.5,1.5,0,0,0,0,88.79,1.5,5,0.5,1432.4,415.36,4.5%,"SOL_INR_5m_ST1(12,4.0)+ST2(10,3.5)_SL1.5pct_1-3",2,0
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,3.5,12,4.0,"ST1(12,3.5)+ST2(12,4.0)",1.5%,1:3,1%,1.5,3.0,"ST1(12,3.5)+ST2(12,4.0)",10000,11017.02,1017.02,10.17,170.0,1.7,257.83200000000005,-103.84,143.24,-103.84,214.86,-103.84,71.43,28.569999999999997,3.45,72.65,14,10,4,0,2,2,1.5,1.5,0,0,0,0,88.79,1.5,5,0.5,1432.4,415.36,4.5%,"SOL_INR_5m_ST1(12,3.5)+ST2(12,4.0)_SL1.5pct_1-3",2,0
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,10,3.5,12,4.0,"ST1(10,3.5)+ST2(12,4.0)",1.5%,1:3,1%,1.5,3.0,"ST1(10,3.5)+ST2(12,4.0)",10000,11017.02,1017.02,10.17,170.0,1.7,257.83200000000005,-103.84,143.24,-103.84,214.86,-103.84,71.43,28.569999999999997,3.45,72.65,14,10,4,0,2,2,1.5,1.5,0,0,0,0,88.79,1.5,5,0.5,1432.4,415.36,4.5%,"SOL_INR_5m_ST1(10,3.5)+ST2(12,4.0)_SL1.5pct_1-3",2,0
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,14,3.0,7,2.0,"ST1(14,3.0)+ST2(7,2.0)",1.5%,1:3,1%,1.5,3.0,"ST1(14,3.0)+ST2(7,2.0)",10000,11003.58,1003.58,10.04,661.0,6.61,251.496,-92.58,139.72,-92.58,209.58,-92.58,45.12,54.88,1.24,12.24,82,37,45,0,2,2,1.5,1.5,0,0,0,0,58.41,1.5,5,0.5,5169.64,4166.1,4.5%,"SOL_INR_30m_ST1(14,3.0)+ST2(7,2.0)_SL1.5pct_1-3",2,2
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,7,2.0,14,3.0,"ST1(7,2.0)+ST2(14,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(7,2.0)+ST2(14,3.0)",10000,11003.58,1003.58,10.04,661.0,6.61,251.496,-92.58,139.72,-92.58,209.58,-92.58,45.12,54.88,1.24,12.24,82,37,45,0,2,2,1.5,1.5,0,0,0,0,58.41,1.5,5,0.5,5169.64,4166.1,4.5%,"SOL_INR_30m_ST1(7,2.0)+ST2(14,3.0)_SL1.5pct_1-3",2,2
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,7,3.5,14,3.0,"ST1(7,3.5)+ST2(14,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(7,3.5)+ST2(14,3.0)",10000,11000.3,1000.3,10.0,542.0,5.42,261.93600000000004,-96.33,145.52,-96.33,218.28000000000003,-96.33,45.0,55.0,1.24,12.5,80,36,44,0,2,2,1.5,1.5,0,0,0,0,56.5,1.5,5,0.5,5238.72,4238.52,4.5%,"SOL_INR_30m_ST1(7,3.5)+ST2(14,3.0)_SL1.5pct_1-3",2,2
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,14,3.0,7,3.5,"ST1(14,3.0)+ST2(7,3.5)",1.5%,1:3,1%,1.5,3.0,"ST1(14,3.0)+ST2(7,3.5)",10000,11000.3,1000.3,10.0,542.0,5.42,261.93600000000004,-96.33,145.52,-96.33,218.28000000000003,-96.33,45.0,55.0,1.24,12.5,80,36,44,0,2,2,1.5,1.5,0,0,0,0,56.5,1.5,5,0.5,5238.72,4238.52,4.5%,"SOL_INR_30m_ST1(14,3.0)+ST2(7,3.5)_SL1.5pct_1-3",2,2
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,4.0,10,4.0,"ST1(12,4.0)+ST2(10,4.0)",1.5%,1:3,1%,1.5,3.0,"ST1(12,4.0)+ST2(10,4.0)",10000,10987.52,987.52,9.88,170.0,1.7,252.324,-103.57,140.18,-103.57,210.27,-103.57,71.43,28.569999999999997,3.38,70.54,14,10,4,0,2,2,1.5,1.5,0,0,0,0,89.96,1.5,5,0.5,1401.8000000000002,414.28,4.5%,"SOL_INR_5m_ST1(12,4.0)+ST2(10,4.0)_SL1.5pct_1-3",2,0
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,10,3.5,14,4.0,"ST1(10,3.5)+ST2(14,4.0)",1.5%,1:3,1%,1.5,3.0,"ST1(10,3.5)+ST2(14,4.0)",10000,10987.52,987.52,9.88,170.0,1.7,252.324,-103.57,140.18,-103.57,210.27,-103.57,71.43,28.569999999999997,3.38,70.54,14,10,4,0,2,2,1.5,1.5,0,0,0,0,87.16,1.5,5,0.5,1401.8000000000002,414.28,4.5%,"SOL_INR_5m_ST1(10,3.5)+ST2(14,4.0)_SL1.5pct_1-3",2,0
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,4.0,12,3.5,"ST1(14,4.0)+ST2(12,3.5)",1.5%,1:3,1%,1.5,3.0,"ST1(14,4.0)+ST2(12,3.5)",10000,10987.52,987.52,9.88,170.0,1.7,252.324,-103.57,140.18,-103.57,210.27,-103.57,71.43,28.569999999999997,3.38,70.54,14,10,4,0,2,2,1.5,1.5,0,0,0,0,87.16,1.5,5,0.5,1401.8000000000002,414.28,4.5%,"SOL_INR_5m_ST1(14,4.0)+ST2(12,3.5)_SL1.5pct_1-3",2,0
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,4.0,10,3.5,"ST1(14,4.0)+ST2(10,3.5)",1.5%,1:3,1%,1.5,3.0,"ST1(14,4.0)+ST2(10,3.5)",10000,10987.52,987.52,9.88,170.0,1.7,252.324,-103.57,140.18,-103.57,210.27,-103.57,71.43,28.569999999999997,3.38,70.54,14,10,4,0,2,2,1.5,1.5,0,0,0,0,87.16,1.5,5,0.5,1401.8000000000002,414.28,4.5%,"SOL_INR_5m_ST1(14,4.0)+ST2(10,3.5)_SL1.5pct_1-3",2,0
